country,iso_alpha3,region,sub_region,year,avg_sea_level_change_rate,avg_sea_level_change_value,pop_hi_tide,pop_coast_flood
Chile:Isla Pratt,CHL,Americas,Latin America and the Caribbean,2150,3.3,289,NA,NA
Chile:Isla Wellington,CHL,Americas,Latin America and the Caribbean,2020,1,7,NA,NA
Chile:Isla Wellington,CHL,Americas,Latin America and the Caribbean,2030,1.1,16,NA,NA
Chile:Isla Wellington,CHL,Americas,Latin America and the Caribbean,2040,1.8,25,NA,NA
Chile:Isla Wellington,CHL,Americas,Latin America and the Caribbean,2050,2.6,48,NA,NA
Chile:Isla Wellington,CHL,Americas,Latin America and the Caribbean,2060,2.9,76,NA,NA
Chile:Isla Wellington,CHL,Americas,Latin America and the Caribbean,2070,3.4,102,NA,NA
Chile:Isla Wellington,CHL,Americas,Latin America and the Caribbean,2080,4.1,140,NA,NA
Chile:Isla Wellington,CHL,Americas,Latin America and the Caribbean,2090,3.6,182,NA,NA
Chile:Isla Wellington,CHL,Americas,Latin America and the Caribbean,2100,3.4,222,NA,NA
Chile:Isla Wellington,CHL,Americas,Latin America and the Caribbean,2110,3.9,259,NA,NA
Chile:Isla Wellington,CHL,Americas,Latin America and the Caribbean,2120,3.8,298,NA,NA
Chile:Isla Wellington,CHL,Americas,Latin America and the Caribbean,2130,3.8,336,NA,NA
Chile:Isla Wellington,CHL,Americas,Latin America and the Caribbean,2140,3.9,374,NA,NA
Chile:Isla Wellington,CHL,Americas,Latin America and the Caribbean,2150,4,413,NA,NA
China,CHN,Asia,Eastern Asia,2020,0.59,44.76,23,81
China,CHN,Asia,Eastern Asia,2030,0.63,86.36,NA,NA
China,CHN,Asia,Eastern Asia,2040,0.71,131.78,NA,NA
China,CHN,Asia,Eastern Asia,2050,0.79,189.73,30,94
China,CHN,Asia,Eastern Asia,2060,0.86,242.83,NA,NA
China,CHN,Asia,Eastern Asia,2070,0.96,305.01,NA,NA
China,CHN,Asia,Eastern Asia,2080,1.06,373.72,NA,NA
China,CHN,Asia,Eastern Asia,2090,1.15,446.62,NA,NA
China,CHN,Asia,Eastern Asia,2100,1.15,527.41,57,120
China,CHN,Asia,Eastern Asia,2110,1.08,598.65,NA,NA
China,CHN,Asia,Eastern Asia,2120,1.07,670.6,NA,NA
China,CHN,Asia,Eastern Asia,2130,1.05,741.57,NA,NA
China,CHN,Asia,Eastern Asia,2140,1.03,811.62,NA,NA
China,CHN,Asia,Eastern Asia,2150,1.02,880.48,NA,NA
Hong Kong,HKG,Asia,Eastern Asia,2020,4.15,48.5,NA,NA
Hong Kong,HKG,Asia,Eastern Asia,2030,4.45,92,NA,NA
Hong Kong,HKG,Asia,Eastern Asia,2040,5.15,140,NA,NA
Hong Kong,HKG,Asia,Eastern Asia,2050,5.85,203,NA,NA
Hong Kong,HKG,Asia,Eastern Asia,2060,6.45,262.5,NA,NA
Hong Kong,HKG,Asia,Eastern Asia,2070,6.8,331,NA,NA
Hong Kong,HKG,Asia,Eastern Asia,2080,7.35,401,NA,NA
Hong Kong,HKG,Asia,Eastern Asia,2090,8.65,477.5,NA,NA
Hong Kong,HKG,Asia,Eastern Asia,2100,8.65,571,NA,NA
Hong Kong,HKG,Asia,Eastern Asia,2110,7.8,650.5,NA,NA
Hong Kong,HKG,Asia,Eastern Asia,2120,7.7,728.5,NA,NA
Hong Kong,HKG,Asia,Eastern Asia,2130,7.65,805,NA,NA
Hong Kong,HKG,Asia,Eastern Asia,2140,7.45,880,NA,NA
Hong Kong,HKG,Asia,Eastern Asia,2150,7.35,955,NA,NA
Colombia,COL,Americas,Latin America and the Caribbean,2020,1.67,59.62,0.26,0.32
Colombia,COL,Americas,Latin America and the Caribbean,2030,1.76,109.88,NA,NA
Colombia,COL,Americas,Latin America and the Caribbean,2040,1.99,163.38,NA,NA
Colombia,COL,Americas,Latin America and the Caribbean,2050,2.23,232.47,0.32,0.4
Colombia,COL,Americas,Latin America and the Caribbean,2060,2.42,296.35,NA,NA
Colombia,COL,Americas,Latin America and the Caribbean,2070,2.57,369.79,NA,NA
Colombia,COL,Americas,Latin America and the Caribbean,2080,2.76,446.68,NA,NA
Colombia,COL,Americas,Latin America and the Caribbean,2090,2.81,526.47,NA,NA
Colombia,COL,Americas,Latin America and the Caribbean,2100,2.79,605.06,0.55,0.61
Colombia,COL,Americas,Latin America and the Caribbean,2110,2.83,685.47,NA,NA
Colombia,COL,Americas,Latin America and the Caribbean,2120,2.79,765.68,NA,NA
Colombia,COL,Americas,Latin America and the Caribbean,2130,2.75,844.88,NA,NA
Colombia,COL,Americas,Latin America and the Caribbean,2140,2.71,922.76,NA,NA
Colombia,COL,Americas,Latin America and the Caribbean,2150,2.66,999.53,NA,NA
Cook Islands:Rarotonga,COK,Oceania,Polynesia,2020,4.2,53,NA,NA
Cook Islands:Rarotonga,COK,Oceania,Polynesia,2030,4.4,97,NA,NA
Cook Islands:Rarotonga,COK,Oceania,Polynesia,2040,5.2,144,NA,NA
Cook Islands:Rarotonga,COK,Oceania,Polynesia,2050,5.9,210,NA,NA
Cook Islands:Rarotonga,COK,Oceania,Polynesia,2060,6.7,268,NA,NA
Cook Islands:Rarotonga,COK,Oceania,Polynesia,2070,7.4,341,NA,NA
Cook Islands:Rarotonga,COK,Oceania,Polynesia,2080,8,418,NA,NA
Cook Islands:Rarotonga,COK,Oceania,Polynesia,2090,8.4,498,NA,NA
Cook Islands:Rarotonga,COK,Oceania,Polynesia,2100,8.4,582,NA,NA
Cook Islands:Rarotonga,COK,Oceania,Polynesia,2110,8.1,668,NA,NA
Cook Islands:Rarotonga,COK,Oceania,Polynesia,2120,8,748,NA,NA
Cook Islands:Rarotonga,COK,Oceania,Polynesia,2130,7.9,828,NA,NA
Cook Islands:Rarotonga,COK,Oceania,Polynesia,2140,7.7,906,NA,NA
Cook Islands:Rarotonga,COK,Oceania,Polynesia,2150,7.6,982,NA,NA
Costa Rica,CRI,Americas,Latin America and the Caribbean,2020,4.85,60,0.01,0.02
Costa Rica,CRI,Americas,Latin America and the Caribbean,2030,5.15,111,NA,NA
Costa Rica,CRI,Americas,Latin America and the Caribbean,2040,5.85,166.5,NA,NA
Costa Rica,CRI,Americas,Latin America and the Caribbean,2050,6.5,237.5,0.02,0.03
Costa Rica,CRI,Americas,Latin America and the Caribbean,2060,7.05,302,NA,NA
Costa Rica,CRI,Americas,Latin America and the Caribbean,2070,7.5,376.5,NA,NA
Costa Rica,CRI,Americas,Latin America and the Caribbean,2080,8.1,457,NA,NA
Costa Rica,CRI,Americas,Latin America and the Caribbean,2090,8.1,538,NA,NA
Costa Rica,CRI,Americas,Latin America and the Caribbean,2100,8.1,619,0.04,0.07
Costa Rica,CRI,Americas,Latin America and the Caribbean,2110,8.25,700,NA,NA
Costa Rica,CRI,Americas,Latin America and the Caribbean,2120,8.1,782.5,NA,NA
Costa Rica,CRI,Americas,Latin America and the Caribbean,2130,8.05,862.5,NA,NA
Costa Rica,CRI,Americas,Latin America and the Caribbean,2140,7.9,943,NA,NA
Costa Rica,CRI,Americas,Latin America and the Caribbean,2150,7.8,1021,NA,NA
Croatia,HRV,Europe,Southern Europe,2020,3.57,54,0.02,0.02
Croatia,HRV,Europe,Southern Europe,2030,3.48,92,NA,NA
Croatia,HRV,Europe,Southern Europe,2040,4.03,127.67,NA,NA
Croatia,HRV,Europe,Southern Europe,2050,5.07,181.17,0.02,0.02
Croatia,HRV,Europe,Southern Europe,2060,5.6,234.5,NA,NA
Croatia,HRV,Europe,Southern Europe,2070,6.1,295.33,NA,NA
Croatia,HRV,Europe,Southern Europe,2080,6.28,361.17,NA,NA
Croatia,HRV,Europe,Southern Europe,2090,5.8,424.33,NA,NA
Croatia,HRV,Europe,Southern Europe,2100,5.87,481.83,0.03,0.04
Croatia,HRV,Europe,Southern Europe,2110,6.27,531.67,NA,NA
Croatia,HRV,Europe,Southern Europe,2120,6.23,594.17,NA,NA
Croatia,HRV,Europe,Southern Europe,2130,6.13,656,NA,NA
Croatia,HRV,Europe,Southern Europe,2140,6.02,717.17,NA,NA
Croatia,HRV,Europe,Southern Europe,2150,5.88,776.83,NA,NA
Cuba,CUB,Americas,Latin America and the Caribbean,2020,5.01,64.36,0.03,0.03
Cuba,CUB,Americas,Latin America and the Caribbean,2030,5.31,117.29,NA,NA
Cuba,CUB,Americas,Latin America and the Caribbean,2040,6.06,174.64,NA,NA
Cuba,CUB,Americas,Latin America and the Caribbean,2050,6.71,247.57,0.04,0.05
Cuba,CUB,Americas,Latin America and the Caribbean,2060,7.15,315.07,NA,NA
Cuba,CUB,Americas,Latin America and the Caribbean,2070,7.63,390.36,NA,NA
Cuba,CUB,Americas,Latin America and the Caribbean,2080,8.05,471.93,NA,NA
Cuba,CUB,Americas,Latin America and the Caribbean,2090,8.43,551.86,NA,NA
Cuba,CUB,Americas,Latin America and the Caribbean,2100,8.6,641.71,0.08,0.09
Cuba,CUB,Americas,Latin America and the Caribbean,2110,8.34,720.36,NA,NA
Cuba,CUB,Americas,Latin America and the Caribbean,2120,8.26,803.57,NA,NA
Cuba,CUB,Americas,Latin America and the Caribbean,2130,8.14,885.57,NA,NA
Cuba,CUB,Americas,Latin America and the Caribbean,2140,8.03,966.5,NA,NA
Cuba,CUB,Americas,Latin America and the Caribbean,2150,7.89,1046.07,NA,NA
Cyprus,CYP,Asia,Western Asia,2020,4.6,66.5,NA,NA
Cyprus,CYP,Asia,Western Asia,2030,4.6,114.5,NA,NA
Cyprus,CYP,Asia,Western Asia,2040,5.2,163,NA,NA
Cyprus,CYP,Asia,Western Asia,2050,6.05,228,NA,NA
Cyprus,CYP,Asia,Western Asia,2060,6.5,290,NA,NA
Cyprus,CYP,Asia,Western Asia,2070,6.95,359,NA,NA
Cyprus,CYP,Asia,Western Asia,2080,7.1,432,NA,NA
Cyprus,CYP,Asia,Western Asia,2090,6.9,502,NA,NA
Cyprus,CYP,Asia,Western Asia,2100,7.1,571.5,NA,NA
Cyprus,CYP,Asia,Western Asia,2110,7.45,640.5,NA,NA
Cyprus,CYP,Asia,Western Asia,2120,7.35,714.5,NA,NA
Cyprus,CYP,Asia,Western Asia,2130,7.25,788,NA,NA
Cyprus,CYP,Asia,Western Asia,2140,7.15,860,NA,NA
Cyprus,CYP,Asia,Western Asia,2150,7,931,NA,NA
Democratic Republic of the Congo,COD,Africa,Central Africa,2020,0.07,59.33,NA,NA
