country,iso_alpha3,region,sub_region,exag_env,climate_crisis,protect_env,sex,age,educyrs,degree,soc_rank,gov_peo,gov_bus,how_bus,how_peo,mem_env,care_env
South Africa,ZAF,Africa,Sub-Saharan Africa,7,23,8,0,25,14,Uni,middle,1,1,0,2,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,10,23,6,0,33,17,Uni,low,1,1,2,2,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,11,32,3,0,26,7,Uni,middle,1,1,2,2,1,0
South Africa,ZAF,Africa,Sub-Saharan Africa,7,22,6,1,28,17,Uni,middle,1,1,0,2,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,4,28,4,0,38,12,Uni,middle,0,1,0,2,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,12,25,6,0,26,15,Uni,middle,0,0,2,2,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,10,23,5,0,38,16,Uni,high,1,1,2,2,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,9,28,6,1,39,12,Uni,middle,1,1,0,0,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,13,24,3,0,28,15,Uni,middle,0,0,1,2,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,9,26,6,0,33,11,Uni,middle,1,1,2,2,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,10,19,3,0,33,12,Uni,middle,0,0,2,2,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,8,26,8,1,49,12,Uni,middle,0,1,0,0,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,8,23,3,1,47,17,Uni,middle,0,0,2,0,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,10,29,4,0,44,16,Uni,middle,1,1,0,0,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,10,26,4,1,31,9,Uni,low,1,1,0,0,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,6,28,7,1,37,17,noUni,middle,1,1,0,1,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,11,28,3,0,25,11,Uni,low,1,1,0,0,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,10,22,5,0,36,15,noUni,high,1,1,0,2,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,11,23,4,0,42,12,Uni,low,1,0,0,2,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,10,27,4,0,27,11,Uni,middle,1,1,2,2,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,11,28,3,0,21,5,Uni,low,1,1,1,2,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,14,32,3,0,24,15,Uni,low,1,0,0,2,1,1
South Africa,ZAF,Africa,Sub-Saharan Africa,9,28,4,0,22,9,Uni,low,1,0,2,0,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,14,29,6,1,20,7,Uni,middle,1,1,2,0,1,1
South Africa,ZAF,Africa,Sub-Saharan Africa,6,27,3,0,51,5,Uni,low,0,0,0,0,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,8,23,8,1,25,16,noUni,middle,0,1,2,0,1,1
South Africa,ZAF,Africa,Sub-Saharan Africa,11,35,9,1,21,14,Uni,middle,1,1,0,0,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,7,17,8,0,25,12,Uni,middle,0,1,2,1,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,8,24,4,0,37,14,Uni,middle,0,1,2,2,1,1
South Africa,ZAF,Africa,Sub-Saharan Africa,8,25,10,1,59,10,Uni,middle,1,0,0,2,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,12,28,4,0,54,3,Uni,low,1,0,0,0,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,11,25,6,1,38,12,Uni,high,1,1,0,2,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,11,34,7,0,36,11,Uni,middle,1,1,2,1,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,7,26,7,0,84,0,Uni,low,0,1,2,2,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,10,25,6,0,20,6,Uni,middle,0,1,2,2,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,11,22,3,1,22,10,Uni,low,0,1,0,2,1,1
South Africa,ZAF,Africa,Sub-Saharan Africa,11,12,3,0,26,7,Uni,middle,0,1,1,2,1,1
South Africa,ZAF,Africa,Sub-Saharan Africa,13,16,3,1,36,12,Uni,middle,1,0,0,1,1,1
South Africa,ZAF,Africa,Sub-Saharan Africa,13,22,3,0,30,8,Uni,middle,1,0,1,0,1,1
South Africa,ZAF,Africa,Sub-Saharan Africa,9,26,7,1,34,16,noUni,high,1,1,0,0,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,8,25,7,0,40,13,Uni,middle,1,1,0,2,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,10,27,4,1,30,10,Uni,middle,0,1,2,0,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,13,24,3,1,23,10,Uni,middle,1,0,2,2,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,12,24,3,0,42,9,Uni,middle,1,0,0,2,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,10,26,7,1,23,15,Uni,low,1,1,1,2,0,1
South Africa,ZAF,Africa,Sub-Saharan Africa,10,23,3,1,51,0,Uni,low,1,1,0,0,0,0
South Africa,ZAF,Africa,Sub-Saharan Africa,8,27,3,1,50,15,Uni,low,1,1,0,0,0,0
South Korea,KOR,Asia,Eastern Asia,7,25,5,1,47,16,noUni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,11,27,5,0,44,22,noUni,middle,1,1,0,1,0,1
South Korea,KOR,Asia,Eastern Asia,8,24,6,1,45,18,noUni,middle,0,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,7,29,5,1,25,16,noUni,middle,1,1,1,0,0,0
South Korea,KOR,Asia,Eastern Asia,10,23,4,1,39,12,Uni,middle,1,1,0,1,0,1
South Korea,KOR,Asia,Eastern Asia,6,28,8,1,53,14,Uni,low,1,1,1,0,0,1
South Korea,KOR,Asia,Eastern Asia,11,28,5,0,29,16,noUni,middle,1,1,1,1,0,0
South Korea,KOR,Asia,Eastern Asia,7,33,8,1,39,12,Uni,middle,1,1,2,1,0,1
South Korea,KOR,Asia,Eastern Asia,9,25,7,0,29,16,noUni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,12,23,9,0,30,14,Uni,low,0,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,6,27,9,0,55,18,noUni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,7,28,7,1,23,14,Uni,middle,0,0,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,6,25,7,0,33,20,noUni,middle,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,12,31,9,0,56,12,Uni,middle,1,1,1,0,0,1
South Korea,KOR,Asia,Eastern Asia,11,24,4,1,29,14,Uni,middle,0,0,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,26,6,1,37,16,noUni,middle,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,26,7,0,36,18,noUni,high,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,28,6,1,36,16,noUni,middle,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,30,8,1,27,17,noUni,middle,0,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,28,9,0,56,6,Uni,middle,1,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,7,34,5,0,19,13,Uni,middle,1,1,2,1,0,1
South Korea,KOR,Asia,Eastern Asia,11,26,8,0,61,9,Uni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,6,28,12,1,50,16,noUni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,27,6,0,38,9,Uni,middle,0,1,2,1,0,1
South Korea,KOR,Asia,Eastern Asia,10,24,6,0,28,12,Uni,high,1,1,2,0,0,1
South Korea,KOR,Asia,Eastern Asia,8,26,8,1,27,16,noUni,middle,0,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,5,31,9,1,29,17,noUni,middle,0,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,5,24,8,1,54,12,Uni,low,0,0,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,35,3,1,55,12,Uni,low,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,7,31,6,1,24,16,noUni,middle,1,1,1,0,0,1
South Korea,KOR,Asia,Eastern Asia,8,26,7,0,28,16,noUni,middle,0,0,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,14,30,9,0,28,16,noUni,low,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,7,26,8,0,57,12,Uni,middle,0,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,14,26,5,0,31,18,noUni,high,1,0,2,0,0,0
South Korea,KOR,Asia,Eastern Asia,8,31,4,0,40,16,noUni,middle,0,0,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,11,20,5,0,49,14,Uni,middle,1,1,0,0,0,0
South Korea,KOR,Asia,Eastern Asia,12,23,9,0,34,14,Uni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,11,26,10,0,41,14,Uni,low,1,0,1,1,0,0
South Korea,KOR,Asia,Eastern Asia,11,19,6,1,28,16,noUni,middle,0,0,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,12,35,12,0,31,16,noUni,middle,1,0,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,12,32,12,1,36,12,Uni,low,0,0,2,2,1,1
South Korea,KOR,Asia,Eastern Asia,9,26,3,1,23,12,Uni,high,0,1,0,0,0,0
South Korea,KOR,Asia,Eastern Asia,10,30,8,1,67,3,Uni,low,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,10,25,3,0,33,12,Uni,middle,0,0,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,8,29,6,1,44,16,noUni,middle,0,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,29,3,0,32,16,noUni,middle,0,0,1,0,0,1
South Korea,KOR,Asia,Eastern Asia,11,24,9,0,36,16,noUni,middle,1,1,2,1,0,1
South Korea,KOR,Asia,Eastern Asia,11,24,5,0,44,16,noUni,middle,1,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,5,28,5,0,31,16,noUni,low,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,6,26,6,0,37,12,Uni,middle,0,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,7,31,10,0,61,12,Uni,low,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,21,6,0,45,12,Uni,low,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,7,28,6,0,39,16,noUni,middle,0,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,11,28,6,1,22,14,Uni,middle,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,6,32,9,1,42,12,Uni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,9,21,8,1,29,12,Uni,middle,0,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,28,5,1,39,14,Uni,middle,0,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,10,28,7,0,42,12,Uni,middle,1,0,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,6,25,10,0,26,14,Uni,middle,0,0,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,16,5,0,18,14,Uni,middle,1,0,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,6,21,9,1,41,16,noUni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,32,8,0,39,16,noUni,low,1,1,1,2,1,1
South Korea,KOR,Asia,Eastern Asia,9,24,5,0,31,18,noUni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,9,28,6,1,38,9,Uni,high,1,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,13,26,7,0,70,11,Uni,middle,1,1,0,1,0,1
South Korea,KOR,Asia,Eastern Asia,8,24,6,1,43,18,noUni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,10,27,4,1,39,16,noUni,middle,0,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,11,30,6,1,46,12,Uni,middle,0,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,12,21,5,0,56,16,noUni,middle,0,0,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,10,26,6,0,45,22,noUni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,25,7,0,35,16,noUni,middle,0,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,7,30,6,0,53,16,noUni,low,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,4,26,4,1,45,9,Uni,high,1,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,26,4,0,53,16,noUni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,3,27,6,0,38,18,noUni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,10,28,8,1,47,16,noUni,middle,0,0,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,8,27,7,0,49,18,noUni,middle,0,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,9,20,7,0,40,18,noUni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,7,26,6,1,33,16,noUni,middle,0,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,30,8,0,37,16,noUni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,14,21,10,0,59,12,Uni,high,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,11,21,6,0,27,14,Uni,middle,0,0,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,8,26,10,0,65,12,Uni,middle,1,1,2,2,1,1
South Korea,KOR,Asia,Eastern Asia,8,30,4,1,27,14,Uni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,21,9,1,29,12,Uni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,7,27,3,1,47,12,Uni,middle,0,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,28,7,1,53,12,Uni,middle,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,20,5,0,30,16,noUni,middle,1,1,0,1,0,1
South Korea,KOR,Asia,Eastern Asia,7,24,6,1,29,16,noUni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,30,8,1,35,18,noUni,middle,1,1,0,1,0,1
South Korea,KOR,Asia,Eastern Asia,9,28,5,0,36,16,noUni,middle,0,0,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,30,8,1,30,17,noUni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,7,28,4,1,28,22,noUni,high,1,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,29,7,0,30,19,noUni,middle,1,1,0,2,1,1
South Korea,KOR,Asia,Eastern Asia,11,21,3,1,27,16,noUni,middle,0,0,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,7,25,3,0,35,16,noUni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,13,27,3,0,35,16,noUni,middle,1,0,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,22,7,1,28,18,noUni,middle,1,1,1,0,0,1
South Korea,KOR,Asia,Eastern Asia,8,24,6,0,37,18,noUni,middle,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,22,3,0,36,18,noUni,middle,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,27,6,1,68,0,Uni,low,1,1,0,0,0,0
South Korea,KOR,Asia,Eastern Asia,8,32,3,0,28,16,noUni,low,0,1,0,2,0,0
South Korea,KOR,Asia,Eastern Asia,7,28,8,1,30,16,noUni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,12,23,3,0,28,14,Uni,middle,1,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,28,6,0,37,14,Uni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,26,6,1,30,16,noUni,middle,0,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,8,28,11,1,38,12,Uni,middle,1,0,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,7,25,6,1,31,14,Uni,low,0,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,26,8,1,63,12,Uni,middle,0,1,0,1,0,1
South Korea,KOR,Asia,Eastern Asia,10,22,4,1,38,16,noUni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,10,23,8,0,43,16,noUni,middle,1,1,1,0,0,1
South Korea,KOR,Asia,Eastern Asia,8,28,9,1,38,16,noUni,middle,0,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,6,29,6,0,42,18,noUni,middle,1,1,1,0,0,1
South Korea,KOR,Asia,Eastern Asia,10,22,6,0,41,16,noUni,middle,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,31,4,1,23,12,Uni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,25,7,1,31,13,Uni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,8,24,9,1,40,16,noUni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,9,28,6,0,51,9,Uni,middle,0,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,12,25,6,0,43,11,Uni,low,1,1,0,0,0,0
South Korea,KOR,Asia,Eastern Asia,10,22,3,1,30,14,Uni,middle,1,1,0,0,0,0
South Korea,KOR,Asia,Eastern Asia,10,30,5,1,20,14,Uni,middle,0,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,6,16,4,0,27,14,Uni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,9,26,4,1,22,12,Uni,middle,0,0,2,0,0,1
South Korea,KOR,Asia,Eastern Asia,8,23,4,1,27,16,noUni,middle,1,1,1,0,0,1
South Korea,KOR,Asia,Eastern Asia,11,19,6,0,38,16,noUni,middle,0,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,12,28,4,1,21,13,Uni,middle,0,1,2,1,0,1
South Korea,KOR,Asia,Eastern Asia,11,29,11,0,25,14,Uni,middle,1,1,0,1,0,1
South Korea,KOR,Asia,Eastern Asia,5,30,7,1,48,14,Uni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,30,6,1,41,12,Uni,low,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,24,6,0,23,15,Uni,middle,0,0,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,29,5,1,58,14,Uni,low,0,0,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,20,3,0,32,16,noUni,low,1,1,0,1,0,1
South Korea,KOR,Asia,Eastern Asia,3,27,7,1,40,16,noUni,low,0,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,14,31,8,1,81,15,Uni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,27,4,1,33,12,Uni,middle,1,1,1,0,0,1
South Korea,KOR,Asia,Eastern Asia,9,30,5,0,38,12,Uni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,12,30,9,0,71,16,noUni,low,0,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,26,4,1,23,16,noUni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,6,29,9,1,38,14,Uni,high,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,27,12,0,58,22,noUni,low,0,0,2,1,0,1
South Korea,KOR,Asia,Eastern Asia,7,25,8,0,37,12,Uni,middle,0,0,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,33,9,1,42,9,Uni,middle,1,1,0,0,0,0
South Korea,KOR,Asia,Eastern Asia,10,24,9,0,58,6,Uni,low,0,0,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,26,11,0,35,18,noUni,middle,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,6,34,11,0,47,16,noUni,middle,1,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,21,6,0,37,12,Uni,middle,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,20,4,0,44,13,Uni,low,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,22,12,0,40,12,Uni,middle,0,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,10,31,5,1,44,18,noUni,middle,1,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,25,5,0,39,16,noUni,middle,0,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,29,7,1,51,9,Uni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,6,27,6,0,31,12,Uni,middle,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,27,6,0,38,14,Uni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,6,33,8,1,42,12,Uni,low,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,10,29,11,1,41,12,Uni,middle,1,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,29,9,1,67,12,Uni,middle,0,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,22,3,0,40,16,noUni,middle,1,0,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,23,5,0,45,12,Uni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,31,4,0,29,16,noUni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,21,7,0,44,16,noUni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,10,27,6,0,59,22,noUni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,23,8,0,38,16,noUni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,15,14,3,0,50,16,noUni,middle,0,1,2,2,0,0
South Korea,KOR,Asia,Eastern Asia,12,28,4,1,30,16,noUni,high,1,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,26,3,0,33,18,noUni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,8,29,5,1,23,16,noUni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,8,21,5,0,29,16,noUni,middle,1,0,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,9,24,9,0,36,16,noUni,middle,0,0,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,11,19,5,0,32,18,noUni,middle,0,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,28,5,1,33,18,noUni,high,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,25,4,0,27,13,Uni,low,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,11,30,12,0,44,16,noUni,middle,0,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,22,8,1,44,9,Uni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,12,21,6,0,28,12,Uni,middle,0,0,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,6,28,9,1,49,12,Uni,low,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,8,27,6,0,44,16,noUni,middle,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,6,24,8,0,52,12,Uni,high,1,0,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,7,28,7,1,31,16,noUni,middle,1,1,1,0,0,1
South Korea,KOR,Asia,Eastern Asia,11,27,7,1,38,16,noUni,low,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,5,32,6,1,42,12,Uni,middle,0,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,23,7,0,32,16,noUni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,10,28,9,0,47,18,noUni,middle,0,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,27,7,0,39,14,Uni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,6,28,6,1,46,12,Uni,middle,0,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,24,11,1,26,17,noUni,low,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,22,5,1,30,22,noUni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,7,23,6,0,39,12,Uni,middle,0,0,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,26,7,1,29,16,noUni,low,0,1,2,1,0,0
South Korea,KOR,Asia,Eastern Asia,8,27,5,1,35,12,Uni,middle,0,1,1,0,0,1
South Korea,KOR,Asia,Eastern Asia,10,26,7,0,48,16,noUni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,7,26,4,0,46,12,Uni,middle,0,0,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,6,31,12,1,54,12,Uni,low,1,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,8,33,9,0,29,12,Uni,high,0,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,9,22,4,1,32,12,Uni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,9,30,4,0,38,12,Uni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,4,27,7,1,31,14,Uni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,10,27,9,1,38,16,noUni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,9,32,6,0,40,14,Uni,low,0,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,13,24,4,1,45,12,Uni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,12,27,4,1,32,16,noUni,low,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,7,22,6,1,42,12,Uni,low,0,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,6,30,7,0,54,6,Uni,high,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,6,27,4,0,47,12,Uni,low,0,1,1,1,0,0
South Korea,KOR,Asia,Eastern Asia,10,27,4,0,43,6,Uni,low,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,22,3,0,39,12,Uni,middle,1,1,1,1,0,1
South Korea,KOR,Asia,Eastern Asia,8,28,7,1,43,12,Uni,middle,1,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,25,3,1,28,14,Uni,middle,0,1,2,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,21,8,1,44,12,Uni,low,0,0,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,6,25,5,0,38,12,Uni,middle,1,1,1,0,0,1
South Korea,KOR,Asia,Eastern Asia,9,26,5,1,31,16,noUni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,9,29,4,1,30,16,noUni,middle,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,11,22,5,0,43,14,Uni,middle,1,1,1,0,0,1
South Korea,KOR,Asia,Eastern Asia,8,20,5,1,41,14,Uni,middle,1,1,0,2,0,1
South Korea,KOR,Asia,Eastern Asia,7,26,8,1,45,16,noUni,middle,1,1,0,0,0,1
South Korea,KOR,Asia,Eastern Asia,9,22,8,1,39,14,Uni,middle,1,1,1,2,0,1
South Korea,KOR,Asia,Eastern Asia,10,26,8,1,28,14,Uni,middle,0,1,1,0,0,1
South Korea,KOR,Asia,Eastern Asia,7,33,9,1,29,12,Uni,low,1,1,2,2,0,1
